code,res
S12000010,1493
S12000027,78
W06000019,4454
S12000010,1477
S12000027,77
W06000019,4359
S12000010,1451
S12000027,77
W06000019,4288
S12000010,1406
S12000027,76
W06000019,4225
S12000010,1386
S12000027,76
W06000019,4152
S12000010,1371
S12000027,76
W06000019,4052
S12000010,1347
S12000027,76
W06000019,3963
S12000010,1318
S12000027,76
W06000019,3490
S12000010,1293
S12000027,76
W06000019,3471
S12000010,1265
S12000027,76
W06000019,3460
S12000010,1247
S12000027,76
S12000010,1230
S12000027,76
W06000019,3439
S12000010,1214
S12000027,76
W06000019,3361
S12000010,1188
S12000027,76
W06000019,3297
S12000010,1157
S12000027,76
W06000019,3242
S12000010,1132
S12000027,76
W06000019,3168
S12000010,1119
S12000027,76
W06000019,3128
S12000010,1112
S12000027,76
W06000019,3090
S12000010,1099
S12000027,76
W06000019,3026
S12000010,1083
S12000027,76
W06000019,2973
S12000010,1066
S12000027,76
W06000019,2908
S12000010,1051
S12000027,75
W06000019,2843
S12000010,1042
S12000027,75
W06000019,2769
S12000010,1038
S12000027,75
W06000019,2759
S12000010,1036
S12000027,75
W06000019,2721
S12000010,1028
S12000027,75
W06000019,2690
S12000010,1015
S12000027,75
W06000019,2607
S12000010,998
S12000027,73
W06000019,2566
S12000010,998
S12000027,73
W06000019,2507
S12000010,991
S12000027,71
W06000019,2458
S12000010,983
S12000027,73
W06000019,2440
S12000010,973
S12000027,73
W06000019,2409
S12000010,958
S12000027,73
W06000019,2368
S12000010,954
S12000027,73
W06000019,2324
S12000010,947
S12000027,73
W06000019,2278
S12000010,933
S12000027,71
W06000019,2221
S12000010,925
S12000027,71
W06000019,2186
S12000010,916
S12000027,71
W06000019,2153
S12000010,912
S12000027,70
W06000019,2096
S12000010,907
S12000027,70
W06000019,2028
S12000010,889
S12000027,70
W06000019,1998
S12000010,882
S12000027,70
W06000019,1965
S12000010,872
S12000027,70
W06000019,1948
S12000010,863
S12000027,70
W06000019,1913
S12000010,853
S12000027,70
W06000019,1898
S12000010,844
S12000027,70
W06000019,1857
S12000010,840
S12000027,70
W06000019,1838
S12000010,828
S12000027,70
W06000019,1794
S12000010,820
S12000027,70
W06000019,1756
S12000010,810
S12000027,70
W06000019,1703
S12000010,788
S12000027,69
W06000019,1652
S12000010,780
S12000027,68
W06000019,1590
S12000010,768
S12000027,68
W06000019,1524
S12000010,751
S12000027,68
W06000019,1489
S12000010,737
S12000027,67
W06000019,1433
S12000010,720
S12000027,67
W06000019,1367
S12000010,709
S12000027,67
W06000019,1316
S12000010,694
S12000027,66
W06000019,1264
S12000010,669
S12000027,66
W06000019,1229
S12000010,659
S12000027,66
W06000019,1179
S12000010,646
S12000027,66
W06000019,1142
S12000010,624
S12000027,65
W06000019,1074
S12000010,614
S12000027,65
W06000019,1053
S12000010,598
S12000027,64
W06000019,1027
S12000010,587
S12000027,64
W06000019,1001
S12000010,574
S12000027,63
W06000019,981
S12000010,560
S12000027,63
W06000019,969
S12000010,560
S12000027,63
W06000019,945
S12000010,554
S12000027,63
W06000019,920
S12000010,548
S12000027,63
W06000019,890
S12000010,535
S12000027,63
W06000019,875
S12000010,520
S12000027,62
W06000019,857
S12000010,510
S12000027,62
W06000019,845
S12000010,503
S12000027,62
W06000019,834
S12000010,491
S12000027,61
W06000019,825
S12000010,481
S12000027,60
W06000019,807
S12000010,472
S12000027,60
W06000019,796
S12000010,467
S12000027,60
W06000019,787
S12000010,455
S12000027,60
W06000019,772
S12000010,452
S12000027,60
W06000019,762
S12000010,445
S12000027,60
W06000019,750
S12000010,440
S12000027,60
W06000019,741
S12000010,436
S12000027,60
W06000019,728
S12000010,430
S12000027,60
W06000019,720
S12000010,418
S12000027,60
W06000019,707
S12000010,410
S12000027,60
W06000019,692
S12000010,403
S12000027,60
W06000019,667
S12000010,401
S12000027,60
W06000019,650
S12000010,399
S12000027,60
W06000019,626
S12000010,389
S12000027,60
W06000019,584
S12000010,380
S12000027,60
W06000019,549
S12000010,378
S12000027,60
W06000019,519
S12000010,373
S12000027,60
W06000019,472
S12000010,367
S12000027,60
W06000019,456
S12000010,365
S12000027,60
W06000019,436
S12000010,359
S12000027,60
W06000019,430
S12000010,354
S12000027,57
W06000019,424
S12000010,348
S12000027,57
W06000019,421
S12000010,337
S12000027,57
W06000019,410
S12000010,330
S12000027,57
W06000019,403
S12000010,320
S12000027,57
W06000019,402
S12000010,319
S12000027,57
W06000019,398
S12000010,311
S12000027,57
W06000019,395
S12000010,304
S12000027,57
W06000019,389
S12000010,302
S12000027,57
W06000019,388
S12000010,302
S12000027,56
W06000019,387
S12000010,299
S12000027,56
W06000019,386
S12000010,298
S12000027,56
W06000019,383
S12000010,297
S12000027,56
W06000019,382
S12000010,295
S12000027,56
W06000019,381
S12000010,292
S12000027,56
W06000019,379
S12000010,290
S12000027,56
W06000019,379
S12000010,289
S12000027,56
W06000019,378
S12000010,289
S12000027,56
W06000019,378
S12000010,289
S12000027,56
W06000019,378
S12000010,287
S12000027,56
W06000019,378
S12000010,286
S12000027,56
W06000019,378
S12000010,285
S12000027,56
W06000019,378
S12000010,285
S12000027,56
W06000019,377
S12000010,285
S12000027,56
W06000019,376
S12000010,284
S12000027,56
W06000019,376
S12000010,282
S12000027,56
W06000019,376
S12000010,280
S12000027,56
W06000019,376
S12000010,280
S12000027,56
W06000019,376
S12000010,280
S12000027,56
W06000019,376
S12000010,280
S12000027,56
W06000019,376
S12000010,280
S12000027,56
W06000019,376
S12000010,280
S12000027,56
W06000019,376
S12000010,280
S12000027,56
W06000019,376
S12000010,280
S12000027,56
W06000019,375
S12000010,279
S12000027,56
W06000019,375
S12000010,279
S12000027,56
W06000019,375
S12000010,279
S12000027,56
W06000019,375
S12000010,279
S12000027,56
W06000019,375
S12000010,279
S12000027,56
W06000019,375
S12000010,279
S12000027,55
W06000019,375
S12000010,279
S12000027,55
W06000019,375
S12000010,279
S12000027,54
W06000019,375
S12000010,279
S12000027,54
W06000019,375
S12000010,279
S12000027,54
W06000019,375
S12000010,279
S12000027,54
W06000019,375
S12000010,278
S12000027,54
W06000019,375
S12000010,278
S12000027,54
W06000019,375
S12000010,278
S12000027,54
W06000019,375
S12000010,278
S12000027,54
W06000019,375
S12000010,278
S12000027,54
W06000019,375
S12000010,277
S12000027,54
W06000019,375
S12000010,277
S12000027,54
W06000019,375
W06000019,372
W06000019,372
W06000019,372
W06000019,372
W06000019,370
W06000019,369
W06000019,368
W06000019,368
W06000019,366
W06000019,366
W06000019,366
W06000019,366
W06000019,366
W06000019,366
W06000019,366
W06000019,355
W06000019,353
W06000019,353
W06000019,353
W06000019,353
W06000019,353
W06000019,352
W06000019,352
W06000019,352
W06000019,352
W06000019,350
W06000019,348
W06000019,348
W06000019,347
W06000019,347
W06000019,347
W06000019,346
W06000019,346
W06000019,345
W06000019,345
W06000019,345
W06000019,342
W06000019,342
W06000019,341
W06000019,341
W06000019,339
W06000019,339
W06000019,339
W06000019,338
W06000019,338
W06000019,338
W06000019,335
W06000019,335
W06000019,335
W06000019,335
W06000019,335
W06000019,335
W06000019,335
W06000019,335
W06000019,335
W06000019,334
W06000019,334
W06000019,334
W06000019,334
W06000019,333
W06000019,333
E06000011,34354
E06000036,11758
E06000041,14394
E06000042,30408
E07000087,9187
E07000103,11864
E07000136,7521
E07000152,8141
E07000202,11209
E07000213,10999
E07000223,5180
N09000010,21378
N09000011,12200
W06000004,8872
W06000018,18708
N09000010,21250
N09000011,12122
W06000004,8822
W06000018,18537
N09000010,21106
N09000011,12016
W06000004,8767
W06000018,18392
N09000010,20781
N09000011,11732
W06000004,8643
W06000018,18067
N09000010,20781
N09000011,11732
W06000004,8571
W06000018,17898
N09000010,20781
N09000011,11732
W06000004,8571
W06000018,17898
N09000010,20657
N09000011,11635
W06000004,8500
W06000018,17732
N09000010,20506
N09000011,11512
W06000004,8431
W06000018,17584
N09000010,20392
N09000011,11429
W06000004,8336
W06000018,17379
N09000010,20228
N09000011,11337
W06000004,8245
W06000018,17208
N09000010,19814
N09000011,11086
W06000004,8081
W06000018,16881
N09000010,19814
N09000011,11086
W06000004,8022
W06000018,16719
N09000010,19814
N09000011,11086
W06000004,8022
W06000018,16719
N09000010,19682
N09000011,11005
W06000004,7923
W06000018,16571
N09000010,19642
N09000011,10966
W06000004,7851
W06000018,16432
N09000010,19498
N09000011,10864
W06000004,7754
W06000018,16237
N09000010,19062
N09000011,10522
W06000004,7610
W06000018,16037
N09000010,19062
N09000011,10522
W06000004,7610
W06000018,16037
N09000010,19062
N09000011,10522
W06000004,7547
W06000018,15891
N09000010,19062
N09000011,10522
W06000004,7547
W06000018,15891
N09000010,18863
N09000011,10410
W06000004,7473
W06000018,15808
N09000010,18728
N09000011,10335
W06000004,7384
W06000018,15696
N09000010,18554
N09000011,10232
W06000004,7322
W06000018,15606
N09000010,18429
N09000011,10130
W06000004,7258
W06000018,15541
N09000010,18047
N09000011,9922
W06000004,7123
W06000018,15415
N09000010,18047
N09000011,9922
W06000004,7073
W06000018,15335
N09000010,18047
N09000011,9922
W06000004,7073
W06000018,15335
N09000010,17806
N09000011,9830
W06000004,7004
W06000018,15274
N09000010,17643
N09000011,9719
W06000004,6937
W06000018,15211
N09000010,17540
N09000011,9641
W06000004,6891
W06000018,15147
N09000010,17458
N09000011,9533
W06000004,6845
W06000018,15126
N09000010,17146
N09000011,9265
W06000004,6743
W06000018,15041
N09000010,17146
N09000011,9265
W06000004,6679
W06000018,15001
N09000010,17146
N09000011,9265
W06000004,6679
W06000018,15001
N09000010,17034
N09000011,9182
W06000004,6626
W06000018,14955
N09000010,16897
N09000011,9087
W06000004,6508
W06000018,14878
N09000010,16768
N09000011,8990
W06000004,6508
W06000018,14878
N09000010,16667
N09000011,8889
W06000004,6488
W06000018,14856
N09000010,16372
N09000011,8677
W06000004,6413
W06000018,14796
N09000010,16372
N09000011,8677
W06000004,6362
W06000018,14759
N09000010,16372
N09000011,8677
W06000004,6362
W06000018,14759
N09000010,16276
N09000011,8571
W06000004,6328
W06000018,14738
N09000010,16155
N09000011,8474
W06000004,6297
W06000018,14696
N09000010,16070
N09000011,8385
W06000004,6252
W06000018,14667
N09000010,15965
N09000011,8315
W06000004,6213
W06000018,14639
N09000010,15665
N09000011,8087
W06000004,6143
W06000018,14603
N09000010,15665
N09000011,8087
W06000004,6071
W06000018,14564
N09000010,15665
N09000011,8087
W06000004,6071
W06000018,14564
N09000010,15554
N09000011,8042
W06000004,6013
W06000018,14529
N09000010,15395
N09000011,7959
W06000004,5957
W06000018,14505
N09000010,15213
N09000011,7873
W06000004,5917
W06000018,14472
N09000010,15064
N09000011,7772
W06000004,5859
W06000018,14443
N09000010,14735
N09000011,7538
W06000004,5790
W06000018,14395
N09000010,14735
N09000011,7538
W06000004,5688
W06000018,14359
N09000010,14735
N09000011,7538
W06000004,5688
W06000018,14359
N09000010,14595
N09000011,7447
W06000004,5633
W06000018,14338
N09000010,14421
N09000011,7344
W06000004,5571
W06000018,14311
N09000010,14195
N09000011,7218
W06000004,5501
W06000018,14259
N09000010,14082
N09000011,7129
W06000004,5452
W06000018,14245
N09000010,13721
N09000011,6879
W06000004,5276
W06000018,14192
N09000010,13721
N09000011,6879
W06000004,5182
W06000018,14158
N09000010,13721
N09000011,6879
W06000004,5182
W06000018,14158
N09000010,13548
N09000011,6769
W06000004,5138
W06000018,14124
N09000010,13403
N09000011,6686
W06000004,5082
W06000018,14100
N09000010,13117
N09000011,6460
W06000004,5016
W06000018,14044
N09000010,13117
N09000011,6460
W06000004,4973
W06000018,14012
N09000010,13117
N09000011,6460
W06000004,4902
W06000018,13951
N09000010,13117
N09000011,6460
W06000004,4871
W06000018,13931
N09000010,13117
N09000011,6460
W06000004,4871
W06000018,13931
N09000010,13043
N09000011,6414
W06000004,4827
W06000018,13907
N09000010,12943
N09000011,6373
W06000004,4806
W06000018,13887
N09000010,12872
N09000011,6334
W06000004,4784
W06000018,13849
N09000010,12814
N09000011,6291
W06000004,4758
W06000018,13822
N09000010,12559
N09000011,6210
W06000004,4721
W06000018,13743
N09000010,12559
N09000011,6210
W06000004,4710
W06000018,13709
N09000010,12559
N09000011,6210
W06000004,4710
W06000018,13709
N09000010,12501
N09000011,6200
W06000004,4693
W06000018,13681
N09000010,12466
N09000011,6178
W06000004,4660
W06000018,13670
N09000010,12415
N09000011,6167
W06000004,4635
W06000018,13629
N09000010,12362
N09000011,6145
W06000004,4614
W06000018,13611
N09000010,12233
N09000011,6083
W06000004,4576
W06000018,13593
N09000010,12233
N09000011,6083
W06000004,4554
W06000018,13579
N09000010,12233
N09000011,6083
W06000004,4554
W06000018,13579
N09000010,12185
N09000011,6074
W06000004,4539
W06000018,13569
N09000010,12158
N09000011,6068
W06000004,4515
W06000018,13558
N09000010,12132
N09000011,6062
W06000004,4498
W06000018,13551
N09000010,12109
N09000011,6055
W06000004,4493
W06000018,13547
N09000010,12032
N09000011,6044
W06000004,4469
W06000018,13535
N09000010,12032
N09000011,6044
W06000004,4465
W06000018,13526
N09000010,12032
N09000011,6044
W06000004,4465
W06000018,13526
N09000010,12000
N09000011,6040
W06000004,4454
W06000018,13525
N09000010,11966
N09000011,6037
W06000004,4439
W06000018,13520
N09000010,11951
N09000011,6035
W06000004,4433
W06000018,13516
N09000010,11935
N09000011,6031
W06000004,4419
W06000018,13514
N09000010,11913
N09000011,6023
W06000004,4398
W06000018,13504
N09000010,11913
N09000011,6023
W06000004,4393
W06000018,13501
N09000010,11913
N09000011,6023
W06000004,4393
W06000018,13501
N09000010,11909
N09000011,6012
W06000004,4378
W06000018,13497
N09000010,11896
N09000011,6007
W06000004,4369
W06000018,13494
N09000010,11880
N09000011,6006
W06000004,4361
W06000018,13493
N09000010,11868
N09000011,6003
W06000004,4361
W06000018,13493
N09000010,11830
N09000011,5996
W06000004,4359
W06000018,13492
N09000010,11830
N09000011,5996
W06000004,4358
W06000018,13489
N09000010,11830
N09000011,5996
W06000004,4358
W06000018,13489
N09000010,11825
N09000011,5992
W06000004,4358
W06000018,13489
N09000010,11817
N09000011,5992
W06000004,4356
W06000018,13487
N09000010,11806
N09000011,5989
W06000004,4353
W06000018,13486
N09000010,11776
N09000011,5975
W06000004,4346
W06000018,13486
N09000010,11776
N09000011,5975
W06000004,4346
W06000018,13486
N09000010,11776
N09000011,5975
W06000004,4345
W06000018,13486
N09000010,11776
N09000011,5975
W06000004,4345
W06000018,13486
N09000010,11771
N09000011,5975
W06000004,4345
W06000018,13485
N09000010,11764
N09000011,5974
W06000004,4345
W06000018,13484
N09000010,11758
N09000011,5973
W06000004,4342
W06000018,13484
N09000010,11750
N09000011,5970
W06000004,4342
W06000018,13484
N09000010,11716
N09000011,5966
W06000004,4340
W06000018,13478
N09000010,11716
N09000011,5966
W06000004,4340
W06000018,13478
N09000010,11716
N09000011,5966
W06000004,4340
W06000018,13478
N09000010,11701
N09000011,5966
W06000004,4339
W06000018,13475
N09000010,11688
N09000011,5965
W06000004,4339
W06000018,13470
N09000010,11673
N09000011,5965
W06000004,4339
W06000018,13464
N09000010,11660
N09000011,5965
W06000004,4339
W06000018,13461
N09000010,11648
N09000011,5963
W06000004,4337
W06000018,13460
N09000010,11648
N09000011,5963
W06000004,4336
W06000018,13459
N09000010,11648
N09000011,5963
W06000004,4336
W06000018,13459
N09000010,11631
N09000011,5960
W06000004,4336
W06000018,13458
N09000010,11620
N09000011,5959
W06000004,4336
W06000018,13458
N09000010,11602
N09000011,5957
W06000004,4336
W06000018,13456
N09000010,11591
N09000011,5955
W06000004,4336
W06000018,13451
N09000010,11558
N09000011,5950
W06000004,4336
W06000018,13447
N09000010,11558
N09000011,5950
W06000004,4333
W06000018,13446
N09000010,11558
N09000011,5950
W06000004,4333
W06000018,13446
N09000010,11552
N09000011,5949
W06000004,4331
W06000018,13442
N09000010,11545
N09000011,5949
W06000004,4331
W06000018,13442
N09000010,11527
N09000011,5948
W06000004,4331
W06000018,13441
N09000010,11490
N09000011,5943
W06000004,4331
W06000018,13439
N09000010,11490
N09000011,5943
W06000004,4331
W06000018,13439
N09000010,11490
N09000011,5943
W06000004,4331
W06000018,13431
N09000010,11490
N09000011,5943
W06000004,4331
W06000018,13431
N09000010,11480
N09000011,5942
W06000004,4331
W06000018,13430
N09000010,11471
N09000011,5942
W06000004,4331
W06000018,13424
N09000010,11462
N09000011,5941
W06000004,4331
W06000018,13419
N09000010,11455
N09000011,5939
W06000004,4331
W06000018,13416
N09000010,11451
N09000011,5937
W06000004,4330
W06000018,13414
N09000010,11447
N09000011,5935
N09000010,11440
N09000011,5935
W06000004,4330
W06000018,13414
N09000010,11437
N09000011,5931
W06000004,4328
W06000018,13410
N09000010,11416
N09000011,5926
W06000004,4327
W06000018,13408
N09000010,11402
N09000011,5926
W06000004,4327
W06000018,13404
N09000010,11391
N09000011,5921
W06000004,4327
W06000018,13403
N09000010,11381
N09000011,5915
W06000004,4325
W06000018,13396
N09000010,11370
N09000011,5913
N09000010,11354
N09000011,5910
W06000004,4325
W06000018,13392
N09000010,11329
N09000011,5904
W06000004,4325
W06000018,13389
N09000010,11311
N09000011,5901
W06000004,4322
W06000018,13389
N09000010,11303
N09000011,5898
N09000010,11295
N09000011,5890
W06000004,4320
W06000018,13389
N09000010,11278
N09000011,5883
W06000004,4320
W06000018,13387
N09000010,11271
N09000011,5881
W06000004,4320
W06000018,13385
N09000010,11238
N09000011,5872
W06000004,4319
W06000018,13383
N09000010,11218
N09000011,5865
W06000004,4318
W06000018,13380
N09000010,11158
N09000011,5829
W06000004,4318
W06000018,13374
W06000004,4314
W06000018,13370
W06000004,4312
W06000018,13369
N09000010,11135
N09000011,5807
W06000004,4310
W06000018,13361
N09000010,11128
N09000011,5803
N09000010,11124
N09000011,5795
W06000004,4307
W06000018,13357
N09000010,11114
N09000011,5789
W06000004,4299
W06000018,13352
N09000010,11109
N09000011,5778
W06000004,4298
W06000018,13351
N09000010,11097
N09000011,5771
W06000004,4296
W06000018,13346
N09000010,11092
N09000011,5766
W06000004,4294
W06000018,13341
N09000010,11088
N09000011,5760
W06000004,4287
W06000018,13334
N09000010,11076
N09000011,5751
W06000004,4272
W06000018,13321
N09000010,11066
N09000011,5729
W06000004,4265
W06000018,13316
N09000010,11051
N09000011,5711
W06000004,4261
W06000018,13306
N09000010,11041
N09000011,5691
W06000004,4259
W06000018,13299
N09000010,11030
N09000011,5676
W06000004,4256
W06000018,13296
N09000010,11016
N09000011,5663
W06000004,4254
W06000018,13289
N09000010,11007
N09000011,5646
W06000004,4251
W06000018,13270
N09000010,10991
N09000011,5631
W06000004,4248
